node ppn nthreads layout dset gset zsetx zsety zsetz groups quad zonex zoney zonez legendre solver k1 k2 k3 k4 k5 Solver k7 SweepSolver k9
0 32 64 1 0 16 2 1 1 1 32 16 16 16 16 4 0 0.235761 0.00201875 0.00328601 0.00513379 0.00492747 0.0516102 0.000925499 0.0290371 0.0037352
0 32 64 1 5 16 8 1 1 1 64 16 16 16 16 0 0 0.272116 0.00169828 0.00238949 0.00731954 0.00313887 0.0953383 0.000129892 0.0752314 0.0162407
0 32 64 1 0 8 1 1 1 1 8 24 16 16 16 4 1 0.236752 0.00151048 0.0024913 0.00382787 0.00271505 0.0278449 0.000890681 0.0103506 0.00421688
0 32 64 1 5 16 2 1 1 1 8 32 16 16 16 4 0 0.241964 0.000907509 0.00114126 0.0056813 0.00243396 0.0440691 7.328e-05 0.0290181 0.0042599
0 32 64 1 5 16 1 1 1 1 16 16 16 16 16 0 0 0.242659 0.000630528 0.000631651 0.00345415 0.00185894 0.0371427 5.0397e-05 0.0246179 0.00221638
0 32 64 1 0 16 1 1 1 1 16 16 16 16 16 3 1 0.211083 0.00136908 0.00239896 0.00383785 0.00356345 0.030064 0.000981509 0.0111765 0.00426993
0 32 64 1 5 16 4 1 1 1 8 16 16 16 16 0 1 0.236913 0.00123969 0.00115931 0.00768824 0.00201224 0.041711 9.2733e-05 0.0247011 0.00908742
0 32 64 1 4 8 1 1 1 1 48 32 16 16 16 3 1 0.243142 0.00135501 0.00179831 0.00392856 0.00423833 0.0298557 0.000974373 0.0112965 0.00458684
0 32 64 1 1 16 2 1 1 1 24 16 16 16 16 1 0 0.226358 0.00119407 0.00135471 0.00537809 0.00249085 0.0459489 0.000549171 0.0288268 0.00361479
0 32 64 1 5 16 2 1 1 1 48 32 16 16 16 2 0 0.243522 0.00131636 0.00141267 0.00519968 0.00379146 0.0491461 8.9477e-05 0.0325937 0.00470467
0 32 64 1 1 16 1 1 1 1 16 16 16 16 16 3 1 0.1955 0.0011657 0.00163644 0.00436674 0.00271435 0.0280032 0.000512164 0.0113128 0.00362171
0 1 64 2 2 8 1 1 1 1 64 16 8 8 8 2 1 0.0414001 0.00361247 0.00291726 0.000859693 0.0146524 0.044868 0.00232999 0.0133343 0.00583154
0 1 64 2 4 8 2 1 1 1 64 8 8 8 8 0 1 0.0408366 0.0016054 0.00227227 0.00334744 0.00454936 0.0362141 0.00159199 0.0162386 0.00672176
0 1 64 2 0 8 4 2 2 2 24 8 16 16 16 4 1 0.0463499 0.00986326 0.0140046 0.0410914 0.0442084 0.260707 0.00084955 0.144907 0.0294279
0 1 64 2 1 24 8 1 1 1 16 24 24 24 24 3 1 0.0525142 0.0470872 0.10065 0.0501899 0.0738757 0.55334 0.000466662 0.274303 0.0919022
0 1 64 2 5 8 8 1 1 1 32 16 8 8 8 1 1 0.0404532 0.00226148 0.00208464 0.011008 0.00483086 0.0622195 0.000187566 0.0370664 0.0126709
0 1 64 2 0 16 1 1 1 1 64 16 16 16 16 3 1 0.0431446 0.00862404 0.0115242 0.0112993 0.133668 0.216909 0.000391468 0.0409354 0.0192609
0 1 64 2 0 8 4 1 1 1 16 16 8 8 8 4 0 0.0414844 0.00266723 0.00456755 0.00324375 0.00651677 0.041782 0.00116791 0.0152906 0.00475153
0 1 64 2 1 24 1 1 1 1 24 24 24 24 24 1 1 0.0442935 0.00531919 0.00725903 0.0201947 0.0160387 0.149872 0.000271089 0.0878877 0.0521193
0 1 64 2 5 24 4 1 1 1 32 24 24 24 24 4 0 0.0461275 0.0498934 0.109857 0.0267615 0.172585 0.52599 0.000263783 0.142952 0.0901847
0 1 64 2 5 16 8 1 1 1 24 16 16 16 16 4 0 0.0434358 0.00965488 0.0185159 0.0108592 0.0375255 0.160184 0.000236098 0.0783031 0.04174
0 1 64 2 3 24 1 1 1 1 8 24 24 24 24 3 0 0.0434605 0.00970503 0.0344536 0.0121495 0.00988025 0.0986113 0.000801699 0.0248141 0.0175066
0 1 64 2 5 16 4 1 1 1 48 16 16 16 16 1 0 0.0440233 0.00600832 0.00853377 0.0129107 0.0268918 0.113424 0.000284109 0.0540613 0.0329778
0 1 64 2 3 16 2 1 1 1 40 16 16 16 16 3 1 0.0438922 0.00973587 0.03399 0.00516224 0.0605717 0.162929 0.000830947 0.0452628 0.0212522
0 1 64 2 1 8 8 2 2 2 8 8 16 16 16 2 0 0.0541937 0.0117543 0.0156478 0.0231235 0.0280927 0.292201 0.00151913 0.208459 0.0620506
0 1 64 2 3 16 1 1 1 1 40 32 16 16 16 0 0 0.0420886 0.00501103 0.00433689 0.0196915 0.00767839 0.0836871 0.00108902 0.0381104 0.0273642
0 1 64 2 0 8 1 1 1 1 56 32 16 16 16 4 1 0.0410956 0.0226578 0.0208503 0.0119896 0.159882 0.284136 0.000300005 0.0517359 0.031173
0 1 64 2 3 8 8 2 2 2 8 24 16 16 16 1 0 0.0518593 0.0105788 0.0109613 0.0243533 0.0227521 0.29191 0.00133164 0.218055 0.0608742
0 1 64 2 3 16 2 1 1 1 16 16 16 16 16 2 1 0.0407805 0.0041303 0.00953397 0.00745691 0.00714255 0.0631782 0.000951858 0.0285967 0.0114687
0 1 64 2 4 8 8 1 1 1 48 24 8 8 8 3 0 0.0406709 0.00470254 0.00614373 0.00373366 0.0180299 0.0822914 0.000531281 0.0433932 0.0137329
0 1 64 2 3 16 1 1 1 1 40 16 16 16 16 3 1 0.0431962 0.0100485 0.033894 0.0111342 0.0595818 0.154835 0.000842383 0.0313326 0.0162386
0 1 64 2 2 8 4 2 2 2 8 32 16 16 16 2 1 0.046969 0.00851631 0.0077895 0.0145694 0.00910778 0.227715 0.00163082 0.179764 0.0318468
0 1 64 2 5 16 1 1 1 1 16 32 16 16 16 0 0 0.0422002 0.00319564 0.00243188 0.0118483 0.00448626 0.051236 0.000103892 0.0232975 0.0159028
0 1 64 2 4 8 8 2 2 2 24 8 16 16 16 1 0 0.0519637 0.0107874 0.0124207 0.0285347 0.031197 0.339788 0.00165062 0.250304 0.0956951
0 1 64 2 5 8 1 2 2 2 8 24 16 16 16 0 0 0.0416234 0.00263889 0.00196409 0.0228987 0.0035777 0.0625311 0.000174744 0.0258684 0.0143218
0 1 64 2 0 8 8 2 2 2 32 8 16 16 16 3 1 0.0531437 0.0129523 0.0170018 0.0679859 0.0670218 0.611764 0.00170634 0.439289 0.0570216
0 1 64 2 2 8 2 1 1 1 8 8 8 8 8 0 0 0.0413181 0.00312152 0.00209508 0.00297603 0.00354667 0.03031 0.00258019 0.00887018 0.00241211
0 1 64 2 5 8 2 1 1 1 56 8 8 8 8 1 0 0.0420104 0.000889994 0.00135678 0.00540753 0.00633115 0.0325542 0.000107599 0.0129957 0.00455272
0 1 64 2 4 16 1 1 1 1 8 16 16 16 16 1 0 0.0403577 0.00280802 0.00273207 0.00669937 0.00438968 0.0409802 0.00213401 0.0152575 0.00746828
0 1 64 2 1 8 8 1 1 1 24 24 24 24 24 3 0 0.0450322 0.0503985 0.0718144 0.0123148 0.116217 0.354772 0.000391838 0.091481 0.0483309
0 1 64 2 3 8 4 1 1 1 40 8 8 8 8 0 0 0.0423842 0.00219254 0.00190706 0.00623337 0.00413204 0.0407097 0.00209165 0.0171753 0.00510805
0 1 64 2 3 16 2 1 1 1 56 16 16 16 16 4 0 0.0452852 0.0171128 0.0735657 0.0141249 0.171556 0.327351 0.000399938 0.0402072 0.0244025
0 1 64 2 0 16 8 1 1 1 8 16 16 16 16 3 0 0.0437902 0.00500911 0.00667619 0.00740746 0.0078808 0.090692 0.00133981 0.0561735 0.018549
0 1 64 2 2 24 4 1 1 1 8 24 24 24 24 1 1 0.0447258 0.00415759 0.00379731 0.0154357 0.00500567 0.114483 0.00206415 0.0770672 0.0274777
0 1 64 2 5 8 4 2 2 2 8 24 16 16 16 0 0 0.0454634 0.00514451 0.00502722 0.0233721 0.00666067 0.152052 0.000593106 0.108032 0.0488575
0 1 64 2 2 24 8 1 1 1 32 24 24 24 24 0 1 0.0531833 0.00518983 0.00603791 0.0723148 0.0095827 0.452401 0.00144803 0.349988 0.0822798
0 1 64 2 1 24 4 1 1 1 24 24 24 24 24 0 0 0.0455177 0.00726597 0.00691086 0.019863 0.00740593 0.135868 0.000307092 0.0862609 0.0573846
0 1 64 2 0 24 2 1 1 1 56 24 24 24 24 3 0 0.0454094 0.0287308 0.039195 0.0375028 0.296414 0.546452 0.000424564 0.107584 0.0851986
0 1 64 2 4 24 4 1 1 1 64 24 24 24 24 0 1 0.051479 0.007554 0.0083017 0.0475981 0.0304866 0.512203 0.000556139 0.393634 0.163406
0 1 64 2 4 8 1 2 2 2 8 8 16 16 16 0 0 0.0421402 0.00196539 0.00281301 0.02056 0.00404272 0.0617012 0.00188987 0.0235651 0.0128651
0 1 64 2 2 16 1 1 1 1 16 16 16 16 16 4 0 0.0410686 0.00374341 0.00497588 0.00657464 0.0153884 0.0516998 0.00128265 0.0127836 0.00683005
0 1 64 2 0 8 8 2 2 2 24 32 16 16 16 0 0 0.0532074 0.0104258 0.0120015 0.0255096 0.02464 0.308912 0.00156407 0.229194 0.0703023
0 1 64 2 4 16 2 1 1 1 8 32 16 16 16 3 0 0.0437298 0.00666663 0.00939983 0.00861276 0.00638095 0.0612151 0.00143811 0.0226185 0.0138574
0 1 64 2 3 8 4 2 2 2 32 8 16 16 16 1 0 0.046316 0.00641854 0.00912161 0.0208706 0.0179536 0.153673 0.00170798 0.0921951 0.0336339
0 1 64 2 0 16 2 1 1 1 8 16 16 16 16 1 1 0.0405339 0.00187884 0.00372758 0.00521077 0.00518321 0.0471552 0.0011013 0.0225519 0.00774697
0 1 64 2 2 8 8 1 1 1 8 16 24 24 24 3 0 0.0437138 0.00403722 0.00502442 0.00540763 0.0106572 0.0672354 0.00198761 0.0328309 0.0143763
0 1 64 2 1 8 4 2 2 2 8 24 16 16 16 2 0 0.0478187 0.00940615 0.0106139 0.019228 0.00992299 0.146709 0.000804827 0.0911103 0.0322555
0 1 64 2 0 24 4 1 1 1 24 24 24 24 24 1 1 0.0463826 0.00588735 0.00778507 0.0162427 0.0164201 0.224769 0.000987941 0.166758 0.0530528
0 1 64 2 3 24 2 1 1 1 40 24 24 24 24 1 0 0.0450138 0.0186904 0.0499788 0.0333866 0.050257 0.265151 0.00086281 0.0953205 0.0783536
0 1 64 2 3 24 8 1 1 1 8 24 24 24 24 4 0 0.0485418 0.0157344 0.0542271 0.0131259 0.0153896 0.236117 0.000984272 0.129454 0.0469436
0 1 64 2 3 16 2 1 1 1 32 16 16 16 16 1 0 0.0414007 0.00406107 0.00912779 0.0108212 0.0125842 0.0706928 0.00101145 0.0265024 0.0162124
0 1 64 2 3 8 2 2 2 2 8 8 16 16 16 4 0 0.0446043 0.00402686 0.00798491 0.0183605 0.00794185 0.0844333 0.00173714 0.037885 0.0155283
0 1 64 2 0 16 1 1 1 1 16 16 16 16 16 0 0 0.0413457 0.00224095 0.0038204 0.00725518 0.00543515 0.0416326 0.00113561 0.015149 0.00702381
0 1 64 2 5 24 4 1 1 1 48 24 24 24 24 1 1 0.0494229 0.0235792 0.0377571 0.0414504 0.0731364 0.522613 0.000316965 0.327516 0.148361
0 1 64 2 0 8 4 2 2 2 16 16 16 16 16 4 0 0.0471441 0.0107172 0.0141659 0.0181724 0.0243408 0.164325 0.00102934 0.0899478 0.0318846
0 1 64 2 5 16 8 1 1 1 48 16 16 16 16 2 1 0.0466769 0.00910548 0.0167345 0.0300903 0.0595001 0.277558 0.000302551 0.157239 0.0578999
0 1 64 2 1 8 2 2 2 2 8 24 16 16 16 1 1 0.0473519 0.00461797 0.00413373 0.0113688 0.00434739 0.104719 0.000809527 0.0735556 0.0196219
0 1 64 2 3 8 1 2 2 2 24 8 16 16 16 4 0 0.0443276 0.00526051 0.0190461 0.0179016 0.0360901 0.108862 0.000730103 0.0238213 0.0131687
0 1 64 2 4 24 1 1 1 1 32 24 24 24 24 1 1 0.0411408 0.00724623 0.00932788 0.0214952 0.0261124 0.186941 0.000797821 0.104245 0.0591647
0 1 64 2 5 8 2 1 1 1 8 32 8 8 8 1 0 0.0432895 0.00120972 0.000989895 0.00390492 0.00299512 0.0288083 9.064e-05 0.0132412 0.00400209
0 1 64 2 2 8 1 2 2 2 24 8 16 16 16 0 1 0.0429097 0.00378809 0.0029246 0.00769688 0.00455763 0.07043 0.00276371 0.0418936 0.0117479
0 1 64 2 2 8 2 2 2 2 8 16 16 16 16 4 1 0.0438178 0.00788595 0.0069032 0.0111715 0.00781164 0.1037 0.00159329 0.0613273 0.0163787
0 1 64 2 0 8 2 2 2 2 8 8 16 16 16 4 0 0.0434286 0.00481725 0.00703508 0.0163499 0.00832743 0.0819129 0.000928664 0.038882 0.0145603
0 1 64 2 2 8 1 2 2 2 8 8 16 16 16 0 0 0.0423328 0.0040405 0.00291614 0.0158273 0.00422416 0.0552882 0.00237979 0.0187639 0.00812401
0 1 64 2 5 16 2 1 1 1 56 16 16 16 16 4 1 0.0446839 0.0183736 0.0382669 0.00693679 0.180556 0.31363 0.000184478 0.0597348 0.0317316
0 1 64 2 2 24 1 1 1 1 16 24 24 24 24 1 0 0.042264 0.00368751 0.00433723 0.0170104 0.00831922 0.0775402 0.000616159 0.0346511 0.0257984
0 1 64 2 5 8 4 2 2 2 8 8 16 16 16 3 1 0.0467595 0.00543668 0.00617314 0.0232233 0.00911457 0.176997 0.000607509 0.128474 0.047421
0 1 64 2 4 8 2 1 1 1 8 32 8 8 8 1 0 0.0400269 0.00120005 0.00255788 0.00530248 0.00356038 0.0344797 0.00206818 0.012027 0.00389372
0 1 64 2 0 24 4 1 1 1 64 24 24 24 24 3 0 0.0500487 0.0300255 0.0360585 0.0317545 0.387683 0.673348 0.000471322 0.14928 0.102349
0 1 64 2 1 24 8 1 1 1 24 24 24 24 24 3 0 0.0537078 0.0532606 0.105485 0.0174927 0.116128 0.461095 0.000471492 0.159028 0.0749905
0 1 64 2 4 8 1 1 1 1 16 16 24 24 24 0 1 0.0411317 0.00265011 0.00261259 0.00464768 0.00471431 0.0585457 0.0018309 0.0338623 0.0216056
0 1 64 2 2 24 1 1 1 1 8 24 24 24 24 3 1 0.0423421 0.00566887 0.00545146 0.00756452 0.00842372 0.0680173 0.00178079 0.0307492 0.0145518
0 1 64 2 4 8 8 1 1 1 32 32 8 8 8 0 1 0.04244 0.00268452 0.00286196 0.00910496 0.00443313 0.0712094 0.00169459 0.0438502 0.0148219
0 1 64 2 1 8 1 2 2 2 32 16 16 16 16 4 0 0.0441041 0.00968118 0.0117586 0.0200929 0.057201 0.132061 0.000364145 0.0264637 0.0163005
0 1 64 2 0 16 1 1 1 1 56 32 16 16 16 1 1 0.0418254 0.00424405 0.00659566 0.00933604 0.0276269 0.129608 0.000870178 0.0689185 0.0325571
0 1 64 2 5 24 1 1 1 1 32 24 24 24 24 2 0 0.042566 0.0230277 0.0496853 0.0352756 0.0732494 0.274382 0.000200044 0.0767236 0.062497
0 1 64 2 1 16 1 1 1 1 8 32 16 16 16 0 0 0.0424085 0.00293771 0.00167894 0.00820816 0.00400441 0.0394244 0.000391287 0.0151112 0.00685104
0 1 64 2 3 24 1 1 1 1 8 24 24 24 24 0 0 0.0454253 0.00359909 0.00371813 0.0113931 0.00452108 0.0594694 0.00167267 0.0270238 0.0201703
0 1 64 2 4 24 4 1 1 1 16 24 24 24 24 2 0 0.0450383 0.0187748 0.0332262 0.0184238 0.0258455 0.189975 0.000882857 0.0856743 0.0589804
0 1 64 2 1 8 1 1 1 1 8 32 8 8 8 2 0 0.0418083 0.00217744 0.00213227 0.00491394 0.00389891 0.0302176 0.000536093 0.00913562 0.00251309
0 1 64 2 3 24 8 1 1 1 32 24 24 24 24 1 1 0.0536318 0.0181321 0.0427958 0.0657214 0.0390935 0.559023 0.00102202 0.384099 0.101582
0 1 64 2 0 24 2 1 1 1 8 24 24 24 24 0 1 0.0435977 0.00212024 0.00402957 0.0037934 0.00586977 0.0789651 0.00153585 0.0534158 0.0224026
0 1 64 2 0 8 8 2 2 2 8 32 16 16 16 2 1 0.0517306 0.0121672 0.0134935 0.0291432 0.026707 0.56458 0.00207241 0.475465 0.0613028
0 1 64 2 2 8 1 2 2 2 16 24 16 16 16 0 0 0.0441939 0.00443445 0.00337874 0.0234937 0.00394478 0.0725339 0.00285332 0.0279111 0.0169652
0 1 64 2 3 16 2 1 1 1 16 16 16 16 16 0 1 0.0432971 0.00259446 0.00247047 0.00612543 0.00407409 0.052405 0.00207912 0.0278005 0.0114572
0 1 64 2 0 16 4 1 1 1 8 16 16 16 16 2 0 0.0418898 0.00289776 0.00415936 0.00640074 0.00590047 0.0552084 0.00101895 0.0276628 0.00941411
0 1 64 2 0 16 1 1 1 1 24 16 16 16 16 2 1 0.0418569 0.00258884 0.0045971 0.00329883 0.0137026 0.0574104 0.000865406 0.0241852 0.0120137
0 1 64 2 5 8 4 1 1 1 48 8 8 8 8 1 0 0.0427018 0.00117426 0.00142251 0.00546609 0.00594229 0.038842 0.000126233 0.0190785 0.00712972
0 1 64 2 4 24 1 1 1 1 24 24 24 24 24 1 1 0.0419984 0.00575645 0.00797784 0.0162788 0.0160533 0.145489 0.000955837 0.0845686 0.0487287
0 1 64 2 3 8 1 1 1 1 56 16 8 8 8 0 1 0.0426275 0.00158821 0.001523 0.00223827 0.00462881 0.0343537 0.00223461 0.0131 0.00525752
0 1 64 2 3 16 8 1 1 1 16 32 16 16 16 3 0 0.0454088 0.0102432 0.0193454 0.00992239 0.0129205 0.123309 0.000885603 0.064256 0.0238553
0 1 64 2 3 16 1 1 1 1 24 16 16 16 16 0 0 0.0419139 0.00265809 0.00339681 0.0105911 0.00544382 0.0495007 0.00130687 0.0188913 0.0119028
0 1 64 2 3 16 4 1 1 1 64 16 16 16 16 4 1 0.0466606 0.0205491 0.0820825 0.0100804 0.222071 0.437806 0.000462443 0.0907061 0.0335884
0 1 64 2 5 16 4 1 1 1 8 32 16 16 16 3 1 0.0420956 0.00531208 0.00727168 0.0118729 0.00430257 0.0870861 0.000142611 0.0534544 0.0248229
0 1 64 2 3 8 1 1 1 1 16 8 8 8 8 1 0 0.0397687 0.00193219 0.00191398 0.00371325 0.00363214 0.0314342 0.00168299 0.0104462 0.00211602
0 1 64 2 5 8 4 1 1 1 48 32 16 16 16 2 1 0.0418538 0.0135013 0.0144865 0.00823931 0.056769 0.19417 0.000240317 0.0915295 0.0433506
0 1 64 2 2 8 4 1 1 1 8 24 8 8 8 4 1 0.0413694 0.00380619 0.00268072 0.00548571 0.00473058 0.042639 0.00208591 0.0169618 0.00437858
0 1 64 2 1 16 4 1 1 1 24 16 16 16 16 0 0 0.0438677 0.0032242 0.00325971 0.0089541 0.00463183 0.0633845 0.000557472 0.0361732 0.0167683
0 1 64 2 4 16 1 1 1 1 24 16 16 16 16 0 1 0.041935 0.00226482 0.00238577 0.00289211 0.00403355 0.0503556 0.00193331 0.0290827 0.0162999
0 1 64 2 2 16 2 1 1 1 8 16 16 16 16 0 0 0.0436282 0.00231726 0.00231997 0.00522615 0.00422225 0.0382407 0.00220404 0.0150668 0.00631146
0 1 64 2 2 8 1 1 1 1 8 8 8 8 8 3 0 0.0395931 0.00385219 0.0024976 0.00204022 0.0033769 0.0301015 0.00179359 0.00922054 0.00173351
0 1 64 2 4 8 2 1 1 1 64 24 8 8 8 1 0 0.042317 0.00175015 0.00247192 0.00492697 0.00745077 0.0409968 0.00125853 0.0163717 0.00760972
0 1 64 2 3 16 8 1 1 1 16 32 16 16 16 3 1 0.0457954 0.0103608 0.0192731 0.024992 0.0133471 0.174734 0.00126264 0.0996389 0.0282163
0 1 64 2 0 24 8 1 1 1 48 24 24 24 24 3 1 0.054607 0.0241492 0.0264699 0.0539353 0.226125 0.867217 0.000538097 0.510918 0.115915
0 1 64 2 3 8 1 2 2 2 56 16 16 16 16 4 0 0.0431934 0.0194617 0.0472028 0.0210771 0.166844 0.320904 0.000536384 0.0564191 0.0260498
0 1 64 2 0 8 4 1 1 1 40 8 8 8 8 0 0 0.0421292 0.00173107 0.0043686 0.00389199 0.00495525 0.0402476 0.00122927 0.0167305 0.00517961
0 1 64 2 5 8 2 1 1 1 8 24 24 24 24 4 1 0.0420773 0.0129137 0.0169921 0.00497445 0.0125824 0.0914591 0.000155621 0.0379051 0.0249771
0 1 64 2 4 16 2 1 1 1 16 16 16 16 16 3 1 0.041766 0.00556251 0.00831919 0.00563619 0.0132827 0.071373 0.00151944 0.0311556 0.0162532
0 1 64 2 0 8 1 2 2 2 64 8 16 16 16 3 0 0.0454015 0.00943404 0.0159115 0.024808 0.160987 0.266356 0.000432113 0.047265 0.0190983
0 1 64 2 3 16 8 1 1 1 48 16 16 16 16 3 0 0.0460786 0.0133907 0.0424545 0.0120286 0.0876658 0.235463 0.000960377 0.0720931 0.0321163
0 1 64 2 5 8 8 1 1 1 8 8 16 16 16 4 0 0.0420809 0.00275892 0.00397469 0.00631272 0.00716901 0.066495 0.000224931 0.0397537 0.0203137
0 1 64 2 5 8 4 2 2 2 24 8 16 16 16 4 0 0.0481336 0.00801764 0.012562 0.0238819 0.0395227 0.19525 0.00064267 0.106032 0.0495503
0 1 64 2 3 8 1 1 1 1 8 16 16 16 16 0 0 0.0407433 0.00225384 0.00250908 0.0055518 0.0038191 0.0362952 0.00181391 0.0130092 0.00381566
0 1 64 2 0 16 2 1 1 1 8 16 16 16 16 2 1 0.0417085 0.00216349 0.0045621 0.00714993 0.00443694 0.0487892 0.000991731 0.0219778 0.00708586
0 1 64 2 0 16 2 1 1 1 16 32 16 16 16 4 0 0.0421209 0.00651024 0.00813859 0.00836202 0.0158043 0.0702094 0.00084492 0.0230384 0.0137067
0 1 64 2 3 16 4 1 1 1 8 32 16 16 16 4 1 0.0443058 0.00715585 0.0141574 0.00965431 0.00664683 0.0861995 0.00141524 0.0419186 0.0146412
0 1 64 2 3 16 8 1 1 1 24 16 16 16 16 2 0 0.0471004 0.00631208 0.015944 0.0107245 0.0169434 0.118416 0.00132067 0.062454 0.027237
0 1 64 2 2 24 4 1 1 1 8 24 24 24 24 0 0 0.0440675 0.00383472 0.00370519 0.010144 0.00379849 0.0799526 0.00226362 0.0489009 0.0225617
0 1 64 2 3 8 1 1 1 1 24 24 8 8 8 3 0 0.0417172 0.00212341 0.00295256 0.00425789 0.00527455 0.0354048 0.00192006 0.0111723 0.00303705
0 1 64 2 3 8 1 1 1 1 40 16 16 16 16 2 0 0.0418344 0.00634611 0.0132135 0.00916565 0.0374999 0.1031 0.00109401 0.0279156 0.0141327
0 1 64 2 1 8 1 1 1 1 8 8 24 24 24 4 1 0.0442209 0.0067838 0.0101775 0.0027456 0.0159142 0.0613463 0.000514874 0.0172234 0.0110594
0 1 64 2 1 16 8 1 1 1 8 32 16 16 16 1 0 0.0458309 0.0085892 0.00932712 0.00995125 0.00594754 0.100109 0.000476203 0.0609374 0.020051
0 1 64 2 0 8 8 2 2 2 8 24 16 16 16 3 1 0.0511593 0.0130484 0.0141841 0.0695862 0.0257528 0.483619 0.00150956 0.353983 0.0575058
0 1 64 2 5 8 1 1 1 1 40 8 24 24 24 2 1 0.042374 0.00997295 0.020725 0.0147099 0.113655 0.210807 0.000210038 0.0390724 0.0258156
0 1 64 2 2 16 4 1 1 1 8 32 16 16 16 3 1 0.0417665 0.00475793 0.00428565 0.00975481 0.00461307 0.0743632 0.00234746 0.0424118 0.0133824
0 1 64 2 2 16 2 1 1 1 16 32 16 16 16 2 1 0.0415832 0.00402185 0.00406341 0.00752475 0.00740411 0.0697729 0.00198752 0.0384809 0.0152838
0 1 64 2 2 8 2 2 2 2 16 24 16 16 16 2 1 0.0456248 0.00659255 0.00700283 0.0159662 0.00926042 0.161715 0.00233846 0.114004 0.0230697
0 1 64 2 5 24 2 1 1 1 32 24 24 24 24 3 1 0.0429514 0.038063 0.0755806 0.0263053 0.116788 0.430526 0.000248868 0.156864 0.0856733
0 1 64 2 4 24 1 1 1 1 8 24 24 24 24 3 0 0.0423216 0.0108806 0.0183939 0.0153343 0.0107673 0.0917043 0.00113219 0.0283037 0.0214708
0 1 64 2 1 24 8 1 1 1 40 24 24 24 24 3 1 0.0535843 0.0641841 0.115568 0.105201 0.241164 1.04378 0.000453321 0.498536 0.166344
0 1 64 2 3 8 1 2 2 2 8 16 16 16 16 1 0 0.0446774 0.00238239 0.00336354 0.0172462 0.00481134 0.0574501 0.00176206 0.0216198 0.0105017
0 1 64 2 0 8 1 1 1 1 16 16 16 16 16 0 1 0.0406435 0.00167865 0.00375038 0.00250108 0.0053285 0.0406641 0.00106318 0.0186609 0.00849913
0 1 64 2 3 8 2 1 1 1 8 8 8 8 8 2 0 0.0407387 0.00213564 0.00175279 0.00392201 0.00370385 0.0337989 0.00251779 0.0115566 0.00238922
0 1 64 2 3 8 2 1 1 1 64 16 16 16 16 0 0 0.0405034 0.00523801 0.00347383 0.0103757 0.0183257 0.0848772 0.000307924 0.0402911 0.0227614
0 1 64 2 4 8 8 1 1 1 8 8 8 8 8 4 1 0.0419165 0.00294927 0.00416882 0.00841465 0.00489097 0.0597478 0.00182754 0.0314127 0.0131211
0 1 64 2 0 8 4 1 1 1 16 24 8 8 8 4 0 0.0428056 0.00322264 0.00464969 0.00409596 0.00646674 0.0424619 0.00108087 0.015397 0.00533802
0 1 64 2 5 16 4 1 1 1 64 16 16 16 16 0 1 0.0441456 0.00565063 0.00731169 0.00515749 0.0217276 0.159485 0.000213395 0.113672 0.0475694
0 1 64 2 5 8 4 2 2 2 16 8 16 16 16 4 1 0.0455807 0.00730833 0.00999083 0.0251697 0.0210151 0.216497 0.00061259 0.147757 0.048205
0 1 64 2 1 16 2 1 1 1 8 16 16 16 16 2 0 0.0440102 0.00366364 0.00447075 0.00803026 0.0049856 0.0456806 0.000454985 0.0181662 0.00763181
0 1 64 2 4 8 2 2 2 2 32 16 16 16 16 4 0 0.0457398 0.00958132 0.0132163 0.0252804 0.0631387 0.174289 0.00101212 0.0555286 0.0303367
0 2 64 2 5 8 4 1 1 1 16 8 8 8 8 0 0 0.137178 0.00138691 0.00116249 0.00422645 0.00322489 0.0382676 0.000114576 0.0210345 0.00582473
0 2 64 2 2 8 2 1 1 1 16 16 24 24 24 1 1 0.144377 0.00272831 0.00308063 0.0048777 0.00656969 0.0527237 0.00186557 0.0253801 0.0116432
0 2 64 2 4 16 4 1 1 1 32 32 16 16 16 1 0 0.150333 0.00438244 0.00520853 0.00987912 0.0073585 0.0840172 0.00173995 0.0495589 0.0264278
0 2 64 2 4 8 1 1 1 1 8 16 24 24 24 4 1 0.149049 0.00632708 0.00865149 0.00490408 0.00849462 0.0540269 0.00124386 0.0175919 0.0105187
0 2 64 2 4 24 8 1 1 1 64 24 24 24 24 4 1 0.173575 0.0625398 0.103948 0.11493 0.471581 1.23572 0.000708162 0.462912 0.126755
0 2 64 2 3 16 1 1 1 1 8 16 16 16 16 0 0 0.159463 0.00218491 0.0017338 0.00787916 0.00420233 0.0391222 0.00153727 0.0151703 0.00368653
0 2 64 2 4 8 8 1 1 1 16 8 24 24 24 4 0 0.166886 0.014604 0.0301452 0.00684934 0.0617636 0.167857 0.000818849 0.0466318 0.0266679
0 2 64 2 5 24 1 1 1 1 8 24 24 24 24 2 1 0.168879 0.00400296 0.00648328 0.00594042 0.00504479 0.0608608 8.5178e-05 0.034682 0.0204177
0 2 64 2 5 8 8 2 2 2 24 8 16 16 16 3 0 0.195179 0.0101125 0.0116271 0.0277899 0.0321496 0.354403 0.00114951 0.267837 0.0877641
0 2 64 2 2 16 8 1 1 1 8 32 16 16 16 1 1 0.18169 0.0037342 0.004053 0.0238899 0.00464795 0.11215 0.0018747 0.0673494 0.0172272
