nx,ny,nz,nmom,nang,ng,ichunk,node,ppn,thread,solve
0,8,32,32,4,511,128,4,4,64,2,22.749000
0,8,32,32,1,1023,8,4,4,64,2,1.586200
0,8,32,32,4,256,57,8,4,64,2,4.525500
0,8,32,32,4,2047,26,2,4,64,2,15.779000
0,8,32,32,2,63,11,8,4,64,2,0.362190
0,8,32,32,2,256,26,2,4,64,2,1.958000
0,8,32,32,1,63,17,4,4,64,2,0.543170
0,8,32,32,2,63,26,8,4,64,2,0.653930
0,8,32,32,3,127,11,8,4,64,2,0.616240
0,8,32,32,1,256,17,4,4,64,2,1.093500
0,8,32,32,2,256,39,4,4,64,2,2.579100
0,8,32,32,4,2047,26,2,4,64,2,15.779000
0,8,32,32,1,63,11,1,4,64,2,0.711570
0,8,32,32,1,511,57,1,4,64,2,8.674300
0,8,32,32,2,4096,11,8,4,64,2,11.191000
0,8,32,32,1,256,39,1,4,64,2,4.498400
0,8,32,32,1,511,11,1,4,64,2,1.595400
0,8,32,32,3,1023,8,2,4,64,2,2.030200
0,8,32,32,1,1023,26,1,4,64,2,5.680200
0,8,32,32,4,256,86,4,4,64,2,8.626500
0,8,32,32,2,1023,26,4,4,64,2,5.007700
0,8,32,32,2,511,128,2,4,64,2,20.141000
0,8,32,32,2,32,8,8,4,64,2,0.194750
0,8,32,32,1,256,57,4,4,64,2,3.497400
0,8,32,32,1,127,128,1,4,64,2,12.954000
0,8,32,32,3,1023,8,8,4,64,2,2.575600
0,8,32,32,4,2047,11,4,4,64,2,7.954700
0,8,32,32,1,2047,39,8,4,64,2,14.030000
0,8,32,32,4,63,57,2,4,64,2,2.668700
0,8,32,32,1,2047,57,8,4,64,2,20.117000
0,8,32,32,3,4096,11,1,4,64,2,12.468000
0,8,32,32,4,63,26,1,4,64,2,1.736800
0,8,32,32,3,127,17,8,4,64,2,0.809740
0,8,32,32,4,127,8,1,4,64,2,0.729920
0,8,32,32,4,1023,86,4,4,64,2,29.047000
0,8,32,32,3,4096,26,2,4,64,2,27.511000
0,8,32,32,3,511,8,1,4,64,2,1.353300
0,8,32,32,4,256,8,1,4,64,2,1.060800
0,8,32,32,2,256,17,1,4,64,2,1.788000
0,8,32,32,2,2047,57,8,4,64,2,23.029000
0,8,32,32,3,127,86,2,4,64,2,5.993600
0,8,32,32,3,1023,17,4,4,64,2,4.164500
0,8,32,32,2,63,57,2,4,64,2,2.648700
0,8,32,32,3,1023,57,8,4,64,2,13.313000
0,8,32,32,2,32,39,2,4,64,2,1.386200
0,8,32,32,3,511,128,1,4,64,2,28.899000
0,8,32,32,1,511,11,4,4,64,2,1.237500
0,8,32,32,2,511,128,1,4,64,2,25.744000
0,8,32,32,4,4096,17,8,4,64,2,26.023000
0,8,32,32,3,256,39,8,4,64,2,2.582800
0,8,32,32,1,63,11,8,4,64,2,0.327380
0,8,32,32,3,511,8,8,4,64,2,1.359600
0,8,32,32,3,4096,11,8,4,64,2,14.311000
0,8,32,32,3,511,8,8,4,64,2,1.359600
0,8,32,32,2,2047,11,8,4,64,2,5.356200
0,8,32,32,2,127,8,2,4,64,2,0.496610
0,8,32,32,2,127,57,4,4,64,2,2.550400
0,8,32,32,3,2047,8,1,4,64,2,4.082800
0,8,32,32,2,2047,57,1,4,64,2,27.667000
0,8,32,32,2,511,26,2,4,64,2,3.138500
0,8,32,32,2,256,11,4,4,64,2,0.838440
0,8,32,32,4,127,17,2,4,64,2,1.160600
0,8,32,32,4,511,39,1,4,64,2,8.049100
0,8,32,32,3,2047,57,2,4,64,2,30.575000
0,8,32,32,3,1023,57,1,4,64,2,17.599000
0,8,32,32,2,32,8,1,4,64,2,0.402840
0,8,32,32,3,256,17,2,4,64,2,1.526100
0,8,32,32,3,1023,128,4,4,64,2,37.383000
0,8,32,32,3,2047,8,4,4,64,2,4.324200
0,8,32,32,1,127,8,4,4,64,2,0.405670
0,8,32,32,2,511,17,4,4,64,2,1.921400
0,8,32,32,3,511,8,1,4,64,2,1.353300
0,8,32,32,3,256,57,8,4,64,2,3.768900
0,8,32,32,4,32,39,4,4,64,2,1.010500
0,8,32,32,3,1023,57,1,4,64,2,17.599000
0,8,32,32,1,1023,17,4,4,64,2,3.083900
0,8,32,32,4,32,39,2,4,64,2,1.475800
0,8,32,32,1,127,86,4,4,64,2,3.879700
0,8,32,32,2,127,86,8,4,64,2,3.492200
0,8,32,32,4,2047,26,1,4,64,2,17.014000
0,8,32,32,1,63,39,4,4,64,2,1.060200
0,8,32,32,1,256,11,8,4,64,2,0.772260
0,8,32,32,3,1023,26,2,4,64,2,6.191400
0,8,32,32,1,63,39,4,4,64,2,1.060200
0,8,32,32,1,63,8,8,4,64,2,0.256160
0,8,32,32,4,2047,8,2,4,64,2,5.207600
0,8,32,32,2,1023,17,8,4,64,2,3.613000
0,8,32,32,4,127,17,8,4,64,2,0.954500
0,8,32,32,2,32,26,8,4,64,2,0.515100
0,8,32,32,1,511,57,2,4,64,2,6.763100
0,8,32,32,2,1023,128,1,4,64,2,42.579000
0,8,32,32,4,256,26,1,4,64,2,3.389300
0,8,32,32,2,127,128,2,4,64,2,8.911400
0,8,32,32,2,256,39,2,4,64,2,3.083800
0,8,32,32,2,1023,11,8,4,64,2,2.755200
0,8,32,32,2,511,8,2,4,64,2,1.054500
0,8,32,32,4,63,39,4,4,64,2,1.384700
0,8,32,32,4,63,11,1,4,64,2,0.781030
0,8,32,32,1,127,26,8,4,64,2,0.883100
0,8,32,32,1,127,26,8,4,64,2,0.883100
0,8,32,32,2,256,128,1,4,64,2,18.183000
0,8,32,32,1,2047,26,1,4,64,2,9.630900
0,8,32,32,1,256,17,4,4,64,2,1.093500
0,8,32,32,4,63,128,4,4,64,2,5.641300
0,8,32,32,3,32,26,8,4,64,2,0.513280
0,8,32,32,1,32,26,4,4,64,2,0.605680
0,8,32,32,4,256,11,8,4,64,2,1.182400
0,8,32,32,4,32,8,2,4,64,2,0.302240
0,8,32,32,3,32,11,8,4,64,2,0.277960
0,8,32,32,2,2047,8,1,4,64,2,3.435500
0,8,32,32,4,511,86,1,4,64,2,21.024000
0,8,32,32,1,63,26,1,4,64,2,1.573500
0,8,32,32,3,256,57,4,4,64,2,4.356600
0,8,32,32,3,2047,57,8,4,64,2,28.373000
0,8,32,32,4,32,128,8,4,64,2,3.095800
0,8,32,32,2,63,86,4,4,64,2,2.797600
0,8,32,32,1,63,17,8,4,64,2,0.449560
0,8,32,32,2,127,57,2,4,64,2,3.135100
0,8,32,32,2,32,86,4,4,64,2,2.142900
0,8,32,32,4,63,128,2,4,64,2,7.229900
0,8,32,32,3,4096,11,1,4,64,2,12.468000
0,8,32,32,3,63,26,2,4,64,2,1.102600
0,8,32,32,4,32,128,4,4,64,2,3.725200
0,8,32,32,2,2047,8,2,4,64,2,3.399800
0,8,32,32,4,511,26,2,4,64,2,4.145400
0,8,32,32,1,4096,26,8,4,64,2,19.828000
0,8,32,32,3,4096,11,4,4,64,2,12.689000
0,8,32,32,3,32,128,4,4,64,2,3.615600
0,8,32,32,2,127,26,2,4,64,2,1.448100
0,8,32,32,1,2047,39,2,4,64,2,15.271000
0,8,32,32,2,2047,39,2,4,64,2,16.393000
0,8,32,32,3,127,11,2,4,64,2,0.714650
0,8,32,32,4,1023,57,8,4,64,2,16.643000
0,8,32,32,1,127,128,2,4,64,2,7.873100
0,8,32,32,1,127,39,4,4,64,2,1.611600
0,8,32,32,3,511,11,8,4,64,2,1.774100
0,8,32,32,2,4096,26,8,4,64,2,22.118000
0,8,32,32,1,32,57,8,4,64,2,0.888690
0,8,32,32,3,32,128,2,4,64,2,5.647000
0,8,32,32,3,256,39,8,4,64,2,2.582800
0,8,32,32,3,4096,17,4,4,64,2,17.983000
0,8,32,32,3,256,86,4,4,64,2,7.403000
0,8,32,32,1,63,128,4,4,64,2,3.896200
0,8,32,32,3,63,17,2,4,64,2,0.783420
0,8,32,32,1,63,39,8,4,64,2,0.848360
0,8,32,32,3,32,26,1,4,64,2,1.431200
0,8,32,32,4,1023,17,4,4,64,2,5.194400
0,8,32,32,1,127,128,2,4,64,2,7.873100
0,8,32,32,2,63,57,8,4,64,2,1.481100
0,8,32,32,3,32,8,1,4,64,2,0.408870
0,8,32,32,4,127,26,4,4,64,2,1.404800
0,8,32,32,1,256,26,2,4,64,2,1.789800
0,8,32,32,1,1023,17,8,4,64,2,3.174800
0,8,32,32,4,32,39,1,4,64,2,2.417600
0,8,32,32,1,1023,17,2,4,64,2,3.264600
0,8,32,32,4,63,128,2,8,32,2,6.008900
0,8,32,32,3,63,11,8,8,32,2,0.327150
0,8,32,32,3,63,39,2,8,32,2,1.442000
0,8,32,32,4,32,17,2,8,32,2,0.513610
0,8,32,32,1,4096,11,8,8,32,2,7.225700
0,8,32,32,4,4096,17,2,8,32,2,17.467000
0,8,32,32,4,511,39,2,8,32,2,5.775000
0,8,32,32,1,1023,57,4,8,32,2,8.532400
0,8,32,32,1,127,86,1,8,32,2,6.639700
0,8,32,32,2,32,8,2,8,32,2,0.230870
0,8,32,32,4,32,128,8,8,32,2,2.763100
0,8,32,32,3,4096,11,4,8,32,2,9.841300
0,8,32,32,2,1023,17,4,8,32,2,3.019900
0,8,32,32,3,256,11,8,8,32,2,0.871610
0,8,32,32,2,32,39,8,8,32,2,0.604930
0,8,32,32,3,2047,17,8,8,32,2,7.201600
0,8,32,32,2,1023,17,4,8,32,2,3.019900
0,8,32,32,1,256,39,8,8,32,2,1.941800
0,8,32,32,1,511,86,1,8,32,2,13.044000
0,8,32,32,3,32,17,8,8,32,2,0.301300
0,8,32,32,3,63,8,2,8,32,2,0.308530
0,8,32,32,2,511,57,8,8,32,2,4.957700
0,8,32,32,1,63,39,2,8,32,2,1.206000
0,8,32,32,4,1023,128,8,8,32,2,36.743000
0,8,32,32,4,63,26,1,8,32,2,1.374900
0,8,32,32,4,1023,57,4,8,32,2,14.476000
0,8,32,32,1,4096,17,4,8,32,2,8.850500
0,8,32,32,2,63,8,4,8,32,2,0.232770
0,8,32,32,3,511,11,2,8,32,2,1.476200
0,8,32,32,1,511,39,4,8,32,2,3.408500
0,8,32,32,4,4096,26,4,8,32,2,24.626000
0,8,32,32,3,511,17,1,8,32,2,2.512000
0,8,32,32,2,4096,11,1,8,32,2,8.130700
0,8,32,32,3,1023,8,8,8,32,2,2.301800
0,8,32,32,3,2047,26,1,8,32,2,10.722000
0,8,32,32,2,256,8,4,8,32,2,0.528450
0,8,32,32,3,1023,128,4,8,32,2,31.115000
0,8,32,32,3,256,128,8,8,32,2,8.939500
0,8,32,32,4,63,57,4,8,32,2,1.805300
0,8,32,32,4,63,128,1,8,32,2,9.495200
0,8,32,32,2,2047,57,8,8,32,2,17.183000
0,8,32,32,2,63,8,4,8,32,2,0.232770
0,8,32,32,3,256,17,4,8,32,2,1.164600
0,8,32,32,4,63,39,1,8,32,2,2.174300
0,8,32,32,4,127,128,1,8,32,2,12.904000
0,8,32,32,2,256,57,2,8,32,2,3.892200
0,8,32,32,1,256,57,2,8,32,2,3.606400
0,8,32,32,1,127,8,2,8,32,2,0.357620
0,8,32,32,3,32,8,2,8,32,2,0.238710
0,8,32,32,1,32,8,8,8,32,2,0.134550
0,8,32,32,2,2047,26,8,8,32,2,7.931900
0,8,32,32,3,127,86,4,8,32,2,4.223000
0,8,32,32,1,127,86,8,8,32,2,2.696400
0,8,32,32,3,256,17,1,8,32,2,1.579400
0,8,32,32,2,256,86,2,8,32,2,6.791300
0,8,32,32,4,63,26,4,8,32,2,0.781550
0,8,32,32,2,127,128,8,8,32,2,4.916400
0,8,32,32,3,127,26,2,8,32,2,1.170800
0,8,32,32,3,127,11,2,8,32,2,0.582750
0,8,32,32,4,256,86,4,8,32,2,7.780400
0,8,32,32,1,2047,57,2,8,32,2,17.459000
0,8,32,32,4,127,39,2,8,32,2,2.262100
0,8,32,32,4,511,11,2,8,32,2,1.754600
0,8,32,32,4,4096,8,8,8,32,2,11.855000
0,8,32,32,1,32,11,4,8,32,2,0.244650
0,8,32,32,3,127,17,8,8,32,2,0.694120
0,8,32,32,4,2047,57,2,8,32,2,29.912000
0,8,32,32,1,32,57,4,8,32,2,1.022200
0,8,32,32,4,63,57,1,8,32,2,3.385400
0,8,32,32,4,4096,11,8,8,32,2,15.555000
0,8,32,32,2,511,86,8,8,32,2,8.108000
0,8,32,32,1,511,17,8,8,32,2,1.519000
0,8,32,32,1,127,57,8,8,32,2,1.614300
0,8,32,32,3,127,26,4,8,32,2,1.041900
0,8,32,32,4,63,11,1,8,32,2,0.615660
0,8,32,32,2,63,8,4,8,32,2,0.232770
0,8,32,32,1,256,39,8,8,32,2,1.941800
0,8,32,32,2,32,26,4,8,32,2,0.537560
0,8,32,32,3,1023,57,8,8,32,2,11.280000
0,8,32,32,1,63,57,4,8,32,2,1.290700
0,8,32,32,1,127,39,1,8,32,2,2.637300
0,8,32,32,3,32,11,1,8,32,2,0.535940
0,8,32,32,3,1023,39,4,8,32,2,7.879300
0,8,32,32,3,2047,26,2,8,32,2,10.062000
0,8,32,32,1,127,86,4,8,32,2,3.301000
0,8,32,32,2,127,11,1,8,32,2,0.707670
0,8,32,32,2,256,128,1,8,32,2,14.567000
0,8,32,32,1,32,39,2,8,32,2,1.081300
0,8,32,32,2,1023,39,2,8,32,2,6.989300
0,8,32,32,4,127,8,1,8,32,2,0.549480
0,8,32,32,1,32,39,2,8,32,2,1.081300
0,8,32,32,3,1023,11,4,8,32,2,2.658400
0,8,32,32,2,127,39,2,8,32,2,1.734200
0,8,32,32,3,511,39,8,8,32,2,4.094700
0,8,32,32,3,63,26,2,8,32,2,0.861860
0,8,32,32,3,1023,128,8,8,32,2,29.237000
0,8,32,32,3,2047,57,4,8,32,2,22.478000
0,8,32,32,2,2047,8,8,8,32,2,3.566000
0,8,32,32,4,63,17,4,8,32,2,0.567220
0,8,32,32,3,4096,11,4,8,32,2,9.841300
0,8,32,32,1,32,128,2,8,32,2,3.981800
0,8,32,32,2,511,128,2,8,32,2,18.085000
0,8,32,32,1,2047,39,2,8,32,2,12.321000
0,8,32,32,1,2047,39,2,8,32,2,12.321000
0,8,32,32,3,32,39,4,8,32,2,0.766290
0,8,32,32,3,127,57,4,8,32,2,2.469400
0,8,32,32,3,63,26,4,8,32,2,0.684430
0,8,32,32,4,32,57,8,8,32,2,1.054600
0,8,32,32,1,256,128,2,8,32,2,9.228600
0,8,32,32,4,1023,17,4,8,32,2,4.496700
0,8,32,32,2,63,39,4,8,32,2,1.032000
0,8,32,32,4,511,39,4,8,32,2,5.102300
0,8,32,32,4,63,86,1,8,32,2,6.069200
0,8,32,32,2,127,57,2,8,32,2,2.656900
0,8,32,32,3,1023,86,4,8,32,2,19.756000
0,8,32,32,2,63,128,4,8,32,2,3.796600
0,8,32,32,2,256,57,8,8,32,2,2.997300
0,8,32,32,4,4096,26,4,8,32,2,24.626000
0,8,32,32,4,63,57,1,8,32,2,3.385400
0,8,32,32,2,2047,57,4,8,32,2,18.493000
0,8,32,32,1,256,86,2,8,32,2,6.109400
0,8,32,32,4,1023,17,4,8,32,2,4.496700
0,8,32,32,3,511,26,2,8,32,2,3.071800
0,8,32,32,4,2047,17,1,8,32,2,9.208900
0,8,32,32,1,63,39,1,8,32,2,1.977800
0,8,32,32,3,256,8,4,8,32,2,0.600400
0,8,32,32,1,127,8,2,8,32,2,0.357620
0,8,32,32,1,32,17,2,8,32,2,0.483560
0,8,32,32,1,256,57,4,8,32,2,3.177000
0,8,32,32,3,32,86,4,8,32,2,1.850200
0,8,32,32,4,63,57,8,8,32,2,1.585900
0,8,32,32,4,1023,8,8,8,32,2,2.940700
0,8,32,32,4,4096,8,8,8,32,2,11.855000
0,8,32,32,4,63,17,2,8,32,2,0.666870
0,8,32,32,2,1023,11,8,8,32,2,2.425800
0,8,32,32,3,1023,11,4,8,32,2,2.658400
0,8,32,32,3,32,26,4,8,32,2,0.518440
0,8,32,32,4,2047,17,2,8,32,2,8.773000
0,8,32,32,2,511,86,8,8,32,2,8.108000
0,8,32,32,4,127,17,2,8,32,2,0.957540
0,8,32,32,4,127,39,8,8,32,2,1.726600
0,8,32,32,2,2047,39,1,8,32,2,14.474000
0,8,32,32,2,256,11,4,8,32,2,0.703290
0,8,32,32,4,63,17,8,8,32,2,0.530020
0,8,32,32,3,2047,11,4,8,32,2,5.046400
0,8,32,32,3,2047,17,1,8,32,2,7.381000
0,8,32,32,4,256,17,8,8,32,2,1.412500
0,8,32,32,1,511,11,1,8,32,2,1.319000
0,8,32,32,3,4096,11,4,8,32,2,9.841300
0,8,32,32,4,4096,8,8,8,32,2,11.855000
0,8,32,32,2,127,8,2,8,32,2,0.377970
0,8,32,32,4,256,39,8,8,32,2,2.869300
0,8,32,32,1,127,11,4,8,32,2,0.415220
0,8,32,32,2,63,26,4,8,32,2,0.629890
0,8,32,32,2,2047,8,1,8,32,2,2.860500
0,8,32,32,4,511,39,8,8,32,2,5.047300
0,8,32,32,2,1023,57,1,8,32,2,13.449000
0,8,32,32,1,4096,11,8,8,32,2,7.225700
0,8,32,32,1,1023,8,2,8,32,2,1.311900
0,8,32,32,1,1023,57,2,8,32,2,9.455300
0,8,32,32,4,127,11,2,8,32,2,0.656470
0,8,32,32,4,256,26,8,8,32,2,1.909700
0,8,32,32,3,32,39,2,8,32,2,1.161900
0,8,32,32,2,1023,128,8,8,32,2,24.322000
0,8,32,32,2,4096,17,1,8,32,2,12.163000
0,8,32,32,4,32,128,2,8,32,2,4.691500
0,8,32,32,2,511,128,2,8,32,2,18.085000
0,8,32,32,3,63,17,4,8,32,2,0.510820
0,8,32,32,4,511,11,1,8,32,2,1.955800
0,8,32,32,3,4096,26,2,8,32,2,19.601000
0,8,32,32,3,63,57,4,8,32,2,1.539100
0,8,32,32,2,256,8,1,8,32,2,0.672990
0,8,32,32,3,511,39,4,8,32,2,4.204600
0,8,32,32,3,127,26,8,8,32,2,0.953990
0,8,32,32,2,4096,11,2,8,32,2,7.633400
0,8,32,32,3,63,26,2,8,32,2,0.861860
0,8,32,32,3,63,8,2,8,32,2,0.308530
0,8,32,32,3,1023,8,8,8,32,2,2.301800
0,8,32,32,2,32,39,2,8,32,2,1.114400
0,8,32,32,4,256,17,4,8,32,2,1.383100
0,8,32,32,3,1023,11,1,8,32,2,2.828700
0,8,32,32,3,32,8,4,8,32,2,0.179580
0,8,32,32,4,32,39,2,8,32,2,1.208800
0,8,32,32,3,1023,17,4,8,32,2,3.634700
0,8,32,32,3,32,11,4,8,32,2,0.259850
0,8,32,32,4,256,26,1,8,32,2,2.821100
0,8,32,32,4,511,39,2,8,32,2,5.775000
0,8,32,32,4,4096,26,4,8,32,2,24.626000
0,8,32,32,1,2047,26,4,8,32,2,6.780400
0,8,32,32,3,256,86,2,8,32,2,8.059000
0,8,32,32,2,1023,128,8,8,32,2,24.322000
0,8,32,32,2,2047,57,4,8,32,2,18.493000
0,8,32,32,1,2047,17,8,8,32,2,4.914300
0,8,32,32,1,1023,8,8,8,32,2,1.572700
0,8,32,32,1,63,86,4,8,32,2,2.217800
0,8,32,32,4,127,11,2,8,32,2,0.656470
0,8,32,32,4,256,8,8,8,32,2,0.845310
0,8,32,32,3,1023,86,1,8,32,2,26.353000
0,8,32,32,3,511,17,1,8,32,2,2.512000
0,8,32,32,1,4096,17,2,8,32,2,9.404500
0,8,32,32,3,63,86,8,8,32,2,2.294000
0,8,32,32,4,2047,57,1,8,32,2,32.244000
0,8,32,32,4,32,26,8,8,32,2,0.487630
0,8,32,32,4,32,57,8,8,32,2,1.054600
0,8,32,32,2,127,17,4,8,32,2,0.655150
0,8,32,32,2,32,57,1,8,32,2,2.881700
0,8,32,32,3,256,86,4,8,32,2,6.518800
0,8,32,32,1,2047,39,1,8,32,2,13.653000
0,8,32,32,4,1023,39,1,8,32,2,11.992000
0,8,32,32,1,256,57,2,8,32,2,3.606400
0,8,32,32,1,256,11,8,8,32,2,0.659910
0,8,32,32,2,1023,39,2,8,32,2,6.989300
0,8,32,32,2,511,17,4,8,32,2,1.674900
0,8,32,32,4,256,26,1,8,32,2,2.821100
0,8,32,32,2,4096,8,2,8,32,2,5.366800
0,8,32,32,1,2047,17,1,8,32,2,5.453300
0,8,32,32,3,32,86,4,8,32,2,1.850200
0,8,32,32,4,127,57,2,8,32,2,3.487400
0,8,32,32,2,1023,17,2,8,32,2,3.087800
0,8,32,32,2,63,39,4,8,32,2,1.032000
0,8,32,32,3,511,11,2,8,32,2,1.476200
0,8,32,32,2,63,8,8,8,32,2,0.225140
0,8,32,32,3,63,86,2,8,32,2,3.572600
0,8,32,32,4,32,128,4,8,32,2,3.165400
0,8,32,32,4,256,17,2,8,32,4,1.535900
0,8,32,32,2,63,57,1,8,32,4,4.517900
0,8,32,32,3,1023,86,8,8,32,4,18.669000
0,8,32,32,3,32,11,1,8,32,4,0.728990
0,8,32,32,4,63,57,1,8,32,4,4.365400
0,8,32,32,4,1023,39,8,8,32,4,10.527000
0,8,32,32,4,511,26,4,8,32,4,3.483500
0,8,32,32,4,32,86,8,8,32,4,1.764100
0,8,32,32,4,256,86,2,8,32,4,8.293000
0,8,32,32,1,1023,8,4,8,32,4,1.671200
0,8,32,32,4,256,39,1,8,32,4,4.303200
0,8,32,32,3,32,128,4,8,32,4,3.614400
0,8,32,32,2,4096,26,1,8,32,4,16.950000
0,8,32,32,1,63,128,1,8,32,4,10.881000
0,8,32,32,2,2047,11,2,8,32,4,4.300100
0,8,32,32,2,1023,86,1,8,32,4,23.241000
0,8,32,32,4,63,11,4,8,32,4,0.503370
0,8,32,32,2,511,128,4,8,32,4,14.102000
0,8,32,32,4,4096,26,8,8,32,4,29.919000
0,8,32,32,4,63,86,8,8,32,4,2.585100
0,8,32,32,1,256,57,2,8,32,4,4.015300
0,8,32,32,1,2047,57,4,8,32,4,15.469000
0,8,32,32,1,511,11,8,8,32,4,1.429900
0,8,32,32,4,2047,57,8,8,32,4,28.713000
0,8,32,32,2,256,39,8,8,32,4,2.165500
0,8,32,32,1,127,26,1,8,32,4,2.025800
0,8,32,32,1,256,128,2,8,32,4,9.957400
0,8,32,32,3,511,11,1,8,32,4,1.703700
0,8,32,32,3,511,86,2,8,32,4,12.234000
0,8,32,32,4,1023,8,4,8,32,4,2.982800
0,8,32,32,4,1023,57,2,8,32,4,14.349000
0,8,32,32,4,511,39,4,8,32,4,4.969900
0,8,32,32,3,1023,17,2,8,32,4,3.793900
0,8,32,32,4,511,128,8,8,32,4,18.385000
0,8,32,32,4,32,39,8,8,32,4,0.823530
0,8,32,32,2,256,26,1,8,32,4,2.522200
0,8,32,32,4,256,39,8,8,32,4,2.939100
0,8,32,32,4,1023,11,1,8,32,4,3.467500
0,8,32,32,4,63,8,4,8,32,4,0.392240
0,8,32,32,4,63,11,4,8,32,4,0.503370
0,8,32,32,3,63,128,2,8,32,4,6.608600
0,8,32,32,1,2047,11,2,8,32,4,3.648300
0,8,32,32,4,1023,128,8,8,32,4,36.119000
0,8,32,32,4,1023,39,2,8,32,4,9.514200
0,8,32,32,2,1023,26,4,8,32,4,4.579000
0,8,32,32,4,1023,26,8,8,32,4,7.720000
0,8,32,32,1,4096,8,2,8,32,4,4.817300
0,8,32,32,1,32,39,4,8,32,4,0.986550
0,8,32,32,4,2047,17,8,8,32,4,11.927000
0,8,32,32,1,1023,11,4,8,32,4,2.230000
0,8,32,32,2,32,39,4,8,32,4,0.987170
0,8,32,32,3,32,39,2,8,32,4,1.513000
0,8,32,32,2,4096,17,8,8,32,4,14.345000
0,8,32,32,3,2047,57,2,8,32,4,22.870000
0,8,32,32,1,63,11,1,8,32,4,0.783580
0,8,32,32,3,127,57,1,8,32,4,5.101500
0,8,32,32,2,32,86,4,8,32,4,2.187600
0,8,32,32,4,256,8,8,8,32,4,1.167900
0,8,32,32,4,32,57,2,8,32,4,2.296100
0,8,32,32,1,32,57,8,8,32,4,0.963100
0,8,32,32,3,32,57,1,8,32,4,3.803200
0,8,32,32,4,63,17,2,8,32,4,0.878830
0,8,32,32,1,63,39,4,8,32,4,1.105400
0,8,32,32,1,63,128,4,8,32,4,3.960300
0,8,32,32,1,32,17,2,8,32,4,0.684820
0,8,32,32,2,1023,8,2,8,32,4,1.668300
0,8,32,32,1,1023,8,8,8,32,4,2.166400
0,8,32,32,2,4096,17,4,8,32,4,11.913000
0,8,32,32,2,2047,11,4,8,32,4,4.758600
0,8,32,32,4,256,8,8,8,32,4,1.167900
0,8,32,32,4,256,57,1,8,32,4,6.552100
0,8,32,32,3,127,86,4,8,32,4,3.931300
0,8,32,32,4,1023,11,1,8,32,4,3.467500
0,8,32,32,2,32,86,1,8,32,4,6.358900
0,8,32,32,4,256,39,1,8,32,4,4.303200
0,8,32,32,3,63,17,4,8,32,4,0.641880
0,8,32,32,2,127,128,8,8,32,4,4.820500
0,8,32,32,1,256,128,8,8,32,4,6.494000
0,8,32,32,4,256,39,4,8,32,4,2.907200
0,8,32,32,2,32,128,2,8,32,4,5.471700
0,8,32,32,2,1023,26,2,8,32,4,4.624100
0,8,32,32,1,127,8,2,8,32,4,0.492500
0,8,32,32,2,2047,8,2,8,32,4,3.036100
0,8,32,32,3,4096,8,4,8,32,4,8.219700
0,8,32,32,2,2047,57,8,8,32,4,17.674000
0,8,32,32,1,256,86,4,8,32,4,5.594000
0,8,32,32,2,127,86,4,8,32,4,3.727500
0,8,32,32,3,63,11,2,8,32,4,0.575690
0,8,32,32,4,127,11,8,8,32,4,0.874820
0,8,32,32,1,63,11,2,8,32,4,0.557990
0,8,32,32,3,256,39,8,8,32,4,2.447400
0,8,32,32,1,127,39,4,8,32,4,1.584000
0,8,32,32,3,511,86,2,8,32,4,12.234000
0,8,32,32,4,32,128,1,8,32,4,10.037000
0,8,32,32,1,2047,11,1,8,32,4,3.882000
0,8,32,32,4,511,86,2,8,32,4,13.604000
0,8,32,32,1,511,26,2,8,32,4,2.740700
0,8,32,32,2,1023,26,2,8,32,4,4.624100
0,8,32,32,1,127,86,4,8,32,4,3.535700
0,8,32,32,4,63,11,2,8,32,4,0.608530
0,8,32,32,3,1023,17,1,8,32,4,4.262200
0,8,32,32,3,2047,26,2,8,32,4,10.190000
0,8,32,32,3,511,11,8,8,32,4,2.122100
0,8,32,32,1,4096,17,1,8,32,4,10.490000
0,8,32,32,1,63,39,1,8,32,4,2.590000
0,8,32,32,1,256,128,2,8,32,4,9.957400
0,8,32,32,2,32,128,8,8,32,4,2.270300
0,8,32,32,3,63,57,1,8,32,4,4.234500
0,8,32,32,3,256,128,8,8,32,4,8.258400
0,8,32,32,1,127,17,8,8,32,4,0.697490
0,8,32,32,2,4096,11,1,8,32,4,8.087200
0,8,32,32,2,4096,11,8,8,32,4,11.601000
0,8,32,32,3,256,26,1,8,32,4,2.631300
0,8,32,32,4,511,26,2,8,32,4,3.582900
0,8,32,32,3,32,17,1,8,32,4,1.077100
0,8,32,32,1,127,11,1,8,32,4,0.936240
0,8,32,32,1,1023,57,4,8,32,4,8.519300
0,8,32,32,4,256,26,1,8,32,4,2.741900
0,8,32,32,1,32,8,8,8,32,4,0.218700
0,8,32,32,3,32,11,4,8,32,4,0.374870
0,8,32,32,1,1023,86,8,8,32,4,13.218000
0,8,32,32,1,1023,11,1,8,32,4,2.394200
0,8,32,32,3,63,8,4,8,32,4,0.364010
0,8,32,32,2,127,8,1,8,32,4,0.705870
0,8,32,32,4,1023,11,2,8,32,4,3.388800
0,8,32,32,1,32,128,1,8,32,4,9.365900
0,8,32,32,1,256,26,4,8,32,4,1.526300
0,8,32,32,2,1023,39,1,8,32,4,8.826600
0,8,32,32,3,511,86,1,8,32,4,14.465000
0,8,32,32,4,256,17,4,8,32,4,1.595100
0,8,32,32,4,32,86,4,8,32,4,2.378500
